2012-08-09,8017.66
2012-08-08,7995.9
2012-08-07,7976.67
2012-08-06,7994.89
2012-08-03,8042.36
2012-08-02,8024.38
2012-08-01,8023.55
2012-07-31,8020.48
2012-07-30,8020.8
2012-07-27,8026.52
2012-07-26,8030.69
2012-07-25,8035.05
2012-07-24,8061.09
2012-07-23,8050.07
2012-07-20,8020.2
2012-07-19,8019.33
2012-07-18,8006.11
2012-07-17,8011.75
2012-07-16,8014.84
2012-07-13,8032.35
2012-07-12,8032.19
2012-07-11,8039.91
2012-07-10,8060.47
2012-07-09,8058.38
2012-07-06,8025.63
2012-07-05,8021.11
2012-07-04,8009.33
2012-07-03,7973.38
2012-07-02,7975.96
2012-06-29,8008.41
2012-06-28,8008.59
2012-06-27,8007.11
2012-06-26,7999.74
2012-06-25,7995.89
2012-06-22,7993.53
2012-06-21,7989.84
2012-06-20,8001.98
2012-06-19,7987.5
2012-06-18,7990.31
2012-06-15,8008.55
2012-06-14,8026.41
2012-06-13,8028.45
2012-06-12,7990.13
2012-06-11,7986.55
2012-06-08,8004.71
2012-06-07,8021.38
2012-06-06,8013.03
2012-06-05,7986.43
2012-06-04,7993.11
2012-06-01,8026.71
2012-05-31,8030.34
2012-05-30,8037.92
2012-05-29,8042.49
2012-05-28,8042.73
2012-05-25,8031.31
2012-05-24,8035.6
2012-05-23,8006.17
2012-05-22,7976.74
2012-05-21,7984.82
2012-05-18,8014.61
2012-05-17,8010.25
2012-05-16,8006.23
2012-05-15,8002.93
2012-05-14,8003.59
2012-05-11,8002.09
2012-05-10,8002.22
2012-05-09,8009.43
2012-05-08,8023.02
2012-05-07,8018.17
2012-05-04,7999.59
2012-05-03,7999.25
2012-05-02,7996.03
2012-05-01,7992.31
2012-04-30,7994.15
2012-04-27,7996.47
2012-04-26,7909.84
2012-04-25,7834.21
2012-04-24,7974.52
2012-04-23,7991.55
2012-04-20,7999.74
2012-04-19,7998.85
2012-04-18,8009.72
2012-04-17,8037.04
2012-04-16,8032.38
2012-04-13,7999.01
2012-04-12,7999.92
2012-04-11,7994.42
2012-04-10,7978.87
2012-04-09,7976.95
2012-04-06,7991.91
2012-04-05,7989.97
2012-04-04,7988.36
2012-04-03,7985.99
2012-04-02,7986.98
2012-03-30,7990.43
2012-03-29,7992.66
2012-03-28,7988.93
2012-03-27,7978.31
2012-03-26,7979.98
2012-03-23,7989.35
2012-03-22,7989.13
2012-03-21,7978.32
2012-03-20,7952.01
2012-03-19,7964.29
2012-03-16,8004.85
2012-03-15,7997.29
2012-03-14,7985.1
2012-03-13,7985.97
2012-03-12,7987.8
2012-03-09,7988.25
2012-03-08,7992.79
2012-03-07,7996.76
2012-03-06,7997.56
2012-03-05,7994.25
2012-03-02,7977.86
